chi1,a_nC,CASA+,chi0,chi1_C,vsa_pol,mr,rgyr,SlogP,a_hyd,Class
-0.012665646615083832,0.2592629689185754,0.05768588203363168,-0.14253196524157302,0.1540357516902324,0.4839149727787587,0.7395013504622404,1.1145246083148626,0.1118339379149825,-0.2251035119104288,Class 1
1.7514910379843518,-1.565529859514069,1.3381117126447595,2.2886233166901615,-1.9407877371374527,3.4187162737566146,-1.1858125782641742,0.8294109406668007,-0.7398846632267981,1.6360039542440745,Class 1
-1.0218367361481102,0.2592629689185754,0.2987415782632226,-1.141952120066987,0.7562354862823134,-0.54800171261243,-1.0133588728324654,-1.538256265156737,-1.0201861939413595,-1.4658418226800976,Class 1
-0.004253442984572875,0.2592629689185754,-0.3197670767357602,-0.19878389392464346,0.1657300732012129,-0.54800171261243,0.2340560277660393,0.5976478611350099,0.37619294021631805,-0.43189323037204025,Class -1
0.4507721702742932,0.2592629689185754,-0.13940077016272592,0.1431218283638009,-0.16986230190427343,-0.54800171261243,0.5115640673773248,0.8332548563257086,0.6548703201053343,0.18847592501279417,Class -1
-1.6469585348234714,-1.109331652405908,1.350468285194623,-1.2299081718456273,-0.5137658711136074,0.6743537313259855,-1.4891619700257621,-1.7102842765847472,-1.6213942655252513,-1.6726315411417092,Class 1
-1.5141884582584377,-2.4779262737303913,-0.6563551529319875,-0.970551650391668,-1.7671444235578817,0.4839149727787587,-1.134936773692231,-1.1654717397614192,-0.5614796514520611,-1.2590521042184861,Class 1
-0.04046787443702124,0.2592629689185754,-0.23204235057864347,-0.10717067452534162,0.28149216649205105,-0.54800171261243,0.451231013881991,0.2283910817589487,0.5561364907188191,0.18847592501279417,Class -1
-0.27541249105748783,-2.4779262737303913,-0.6208627446527543,0.46293346350155695,-2.2612116047711837,1.5158316581699476,-2.304547391759752,-1.2861655140351704,-1.7665458801348697,-0.2251035119104288,Class 1
-0.4592787564517902,0.2592629689185754,-0.06064907681610976,-0.4844379042895969,0.5013223788493743,-0.54800171261243,-0.023778288289473228,0.2856435157676527,-0.0024152997184466204,-0.2251035119104288,Class -1
-1.4863864802628746,-2.4779262737303913,0.17571817215726154,-1.0059130494876891,-1.559008810540841,0.8015138067504104,-1.4606878144905862,-1.2274144706610888,-1.491287855124761,-1.6726315411417092,Class 1
0.17314401814254288,0.2592629689185754,0.08021550758828855,0.08146283197699646,0.17742432525486843,0.4839149727787587,0.5504570296994565,0.3642081196399739,0.43030414569115516,0.18847592501279417,Class 1
-1.2716631101453972,0.2592629689185754,0.1752496861580618,-1.295224249149262,0.9760654208103348,-0.54800171261243,-1.1473438808256253,-1.9662211532378904,-1.2970086592924404,-1.0522623857568747,Class -1
-0.03984745561983659,-1.109331652405908,3.516573857656227,-0.03955902657389657,-1.143850499232154,0.5940211318590392,0.5353628928081027,-0.24191465095567333,-0.5363046938980414,-1.4658418226800976,Class 0
2.9192904329577263,-0.19693523818958572,4.364982727354371,3.1257069770531567,-1.657229456293871,3.9510476707047055,-0.19535476916492586,1.2872010595230474,-1.285699143030454,2.0495833911672974,Class 0
1.0469801636592548,0.2592629689185754,-0.9050259257777358,0.800635784029696,-0.37799791492131424,-0.54800171261243,2.847429933706139,1.3022824933976662,2.1931098115758734,1.01563479885924,Class 0
2.222851448776481,-0.6531334452977469,-0.3246469339859385,2.6305292557381854,-1.5666384199102257,1.5158316581699476,-1.3612754520014474,1.0181201759334184,-0.6803878028499374,2.256373109628909,Class -1
-1.0218367361481102,0.7154611760267365,0.47343299346012224,-1.141952120066987,1.3233520479694767,-0.54800171261243,-0.919582551024209,-1.4752183845017486,-1.1604780076873948,-0.8454726672952633,Class -1
-1.6023313501224892,-1.565529859514069,1.2493006343820698,-1.3215215863285505,-0.8527410957969259,1.9480553727772278,-1.72452747542201,-2.0371438595742917,-2.456657178570354,-2.2930006965265437,Class 0
0.023548784837364528,0.2592629689185754,0.018351583375795438,-0.2341454014004543,0.038273380570092407,-0.54800171261243,0.04774691915313135,0.8764556571233413,0.09631874337774787,-0.2251035119104288,Class -1
2.8474173837696988,-0.19693523818958572,-0.2720180734959554,3.172428203797342,-1.392995106330655,1.5158316581699476,-1.1262913387625622,1.360834016839386,-0.4088481980448325,2.8767422650137435,Class -1
-1.5141884582584377,-2.4779262737303913,-0.40311196744230166,-0.970551650391668,-1.7671444235578817,-0.54800171261243,-0.8980612897487947,-1.3232583846249577,-0.9952249460672715,-1.0522623857568747,Class -1
0.20156616512891642,0.2592629689185754,7.634394994011722,0.11371297245263066,-0.17233866392789438,1.0262448464663196,0.6718816280836467,-0.3572275431295349,-1.0207333334639206,-1.4658418226800976,Class 0
-1.6023313501224892,-1.565529859514069,0.7276971036392642,-1.3215215863285505,-0.8527410957969259,1.9480553727772278,-1.7584665761338252,-2.0512914643983975,-2.309197486594892,-2.2930006965265437,Class 0
0.023417775886840412,-0.6531334452977469,-0.4103562601451266,0.13001242577193323,-0.6178337123507903,-0.54800171261243,0.5715004210620611,-0.6964837225494489,-0.03109496779753866,0.18847592501279417,Class -1
-0.48896772301542935,-0.19693523818958572,4.116980695517446,-0.47307818502122223,-0.7369787941341113,1.2970162805417218,-0.7535136621083943,-0.6794877497036195,-1.7356434604167446,-1.6726315411417092,Class 0
1.7514910379843518,-1.565529859514069,-0.7558786052817493,2.2886233166901615,-1.9407877371374527,3.1048223822509358,-1.3781970741515612,0.788231226272612,-0.6301660708079214,1.6360039542440745,Class -1
1.1269251029911342,-2.0217280666222304,-0.8082214055435581,1.7467243686310043,-2.1144310507170236,3.1048223822509358,-1.6167661719952047,0.23663217048414306,-0.9017055901291543,1.01563479885924,Class 0
0.1647313148592834,0.2592629689185754,-0.5107265210164131,0.08146283197699646,0.1657300732012129,0.4839149727787587,0.5074345031237023,0.31053078606485307,0.6175992664413718,-0.018313793448817315,Class 0
-0.012665646615083832,0.2592629689185754,-0.4541561673473345,-0.14253196524157302,0.1540357516902324,-0.54800171261243,1.0395315233329907,1.1538265623329689,0.563573502096571,-0.018313793448817315,Class -1
-0.2540795671554856,0.2592629689185754,-0.19515724318336639,-0.29580439778725875,0.38556000772923427,-0.54800171261243,0.21523038209098838,0.15621379913899747,0.2768606809840583,-0.018313793448817315,Class -1
-0.2723576141562494,2.08405579735122,0.3738470049221247,-0.7383873580398218,2.365211929446902,-0.54800171261243,-0.2837471464413381,-1.2023186830928057,-0.6349959523163139,-0.2251035119104288,Class -1
-0.4592787564517902,0.2592629689185754,-0.3038491539318661,-0.4844379042895969,0.5013223788493743,-0.54800171261243,-0.023778288289473228,0.7171746647917153,-0.0024152997184466204,-0.2251035119104288,Class -1
0.048786444999668915,1.1716593831348976,0.8109100686884312,-0.17789368947696294,1.2075899546786384,-0.54800171261243,0.5190548759609261,-0.16952616764782716,-0.01874267652329359,-0.018313793448817315,Class -1
0.42297039213982984,0.2592629689185754,-0.5005269115481222,0.17848311908003234,-0.04240553981582788,-0.54800171261243,0.6822132207872238,0.5998204816642972,0.9347443032342239,-0.018313793448817315,Class -1
0.21888288024253827,2.9964522115675423,0.7677421089432008,-0.4318431432271883,3.048091209540832,-0.54800171261243,0.25772470990141355,-0.46668695614853,-0.3533264231985737,0.18847592501279417,Class -1
0.5023591679979168,-2.4779262737303913,-0.7992884804887149,1.2048254205718472,-2.2880743642965946,3.1048223822509358,-1.8561476486906234,-0.3107635496406811,-1.1732450667084515,0.3952656434744056,Class -1
0.378343257404122,0.2592629689185754,-0.6121446057046983,0.2700965552389136,0.06166223196402971,0.4839149727787587,0.7337745370922463,0.22115627433818655,0.8968752898858128,0.18847592501279417,Class 0
0.048786444999668915,1.1716593831348976,0.30927351831403144,-0.17789368947696294,1.2075899546786384,-0.54800171261243,0.4885143002105851,-0.16591744558007274,0.013822404504700845,-0.018313793448817315,Class 0
0.04037374171640945,1.1716593831348976,0.8488483861511662,-0.17789368947696294,1.195895633167658,-0.54800171261243,0.5169432106157189,0.2870024296107681,-0.01874267652329359,-0.018313793448817315,Class 0
-1.2716631101453972,0.2592629689185754,0.05631163858889343,-1.295224249149262,0.9760654208103348,-0.54800171261243,-1.1771865744515273,-2.015026664667128,-1.1323409912275857,-1.0522623857568747,Class 0
0.9737195787900463,-1.565529859514069,-0.4686096832296159,1.546731359619871,-1.913924977612042,1.5158316581699476,-1.8320796119118024,-0.06483392351905358,-1.2234668414924037,1.01563479885924,Class 0
0.7101229249538528,3.9088486257838646,0.9427961055328525,-0.1815508570976248,3.7309698645188334,-0.54800171261243,0.6130744256467899,-0.19011949750197238,-0.14209590377987757,0.6020553619360172,Class 0
0.19059034317899495,1.1716593831348976,0.8301380190857565,0.022099753053328827,1.1648773113189863,-0.54800171261243,0.7488912683057178,0.26113366015263223,0.22339047632320796,0.18847592501279417,Class 0
0.04037374171640945,1.1716593831348976,0.29689178137335376,-0.17789368947696294,1.195895633167658,-0.54800171261243,0.4864026348653778,0.4143583385880295,0.013822404504700845,-0.018313793448817315,Class 0
-0.7804228156077085,1.1716593831348976,0.3623348850784757,-0.988679795901091,1.6589444230749635,-0.54800171261243,-0.6438661281853203,-1.1590968885048216,-0.846226514476946,-0.6386829488336517,Class 0
0.1990025967747804,1.1716593831348976,0.9495921508316434,0.022099753053328827,1.176571563372642,-0.54800171261243,0.7510029336509251,-0.3090813629957657,0.22339047632320796,0.18847592501279417,Class 0
-0.012665646615083832,0.2592629689185754,-0.007991625294861148,-0.14253196524157302,0.1540357516902324,0.4839149727787587,0.7395013504622404,0.7987743709262526,0.1118339379149825,-0.2251035119104288,Class 0
-0.21786488587666297,0.2592629689185754,-0.2785165364880545,-0.33116568850349015,0.2697979144383961,-0.54800171261243,0.6594578576376896,1.120607124987019,0.23766628294264647,-0.2251035119104288,Class 0
-1.5141884582584377,-2.4779262737303913,-0.8956379482250871,-0.970551650391668,-1.7671444235578817,-0.54800171261243,-1.0224942656372766,-1.0791899448343987,-0.15637171039931605,-1.0522623857568747,Class 0
3.4719833187629163,0.2592629689185754,-0.12924169142602296,3.7143271518564998,-1.219351792751084,1.5158316581699476,-0.8915202899812555,2.156018970936429,-0.13730880694940736,3.497111420398578,Class 0
-0.6476530388343236,0.2592629689185754,0.16577572134658852,-0.673071410791935,0.6404733929914753,-0.54800171261243,-0.2639044738419222,-0.5918083681617847,-0.28169106671127175,-0.43189323037204025,Class 0
-0.04046787443702124,0.2592629689185754,-0.37080324545223536,-0.10717067452534162,0.28149216649205105,0.4839149727787587,0.27675748902448694,0.4265263710452513,0.33832349944854667,-0.2251035119104288,Class 0
1.598285513783264,-1.109331652405908,-0.49833884099620285,2.0886303076790282,-1.7402817334897966,1.5158316581699476,-1.596517874827954,0.3391882569826604,-0.9519273649131066,1.6360039542440745,Class 0
-0.4230640751729676,0.2592629689185754,-0.06954104816343436,-0.5197991950058283,0.38556000772923427,-0.54800171261243,0.2740435720232073,1.2147467535792869,-0.08824106443708642,-0.43189323037204025,Class 0
0.19253354268121994,0.2592629689185754,-0.6383291769848374,0.04610154126076506,0.038273380570092407,-0.54800171261243,1.414486049951679,0.8604686489987579,0.8894806785085595,0.18847592501279417,Class 0
0.2104701769592788,2.9964522115675423,0.8156388860524673,-0.4318431432271883,3.03639661020055,-0.54800171261243,0.25561332698523254,-0.38529529374093274,-0.3533264231985737,0.18847592501279417,Class 0
0.19253354268121994,0.2592629689185754,-0.6068507728091244,0.04610154126076506,0.038273380570092407,-0.54800171261243,1.414486049951679,1.1924020996353095,0.8894806785085595,0.18847592501279417,Class -1
0.1647313148592834,0.2592629689185754,0.025186285462177327,0.08146283197699646,0.1657300732012129,0.4839149727787587,0.5483453643542483,0.41044244421934567,0.43030414569115516,0.18847592501279417,Class 0
-0.2540795671554856,0.2592629689185754,-0.20315716364695774,-0.29580439778725875,0.38556000772923427,-0.54800171261243,0.21523038209098838,0.4871381272062584,0.2768606809840583,-0.018313793448817315,Class -1
-0.2456670637333259,0.2592629689185754,-0.10893670510185151,-0.29580439778725875,0.39725460706951665,-0.54800171261243,0.21734204743619615,0.4559151519683032,0.2768606809840583,-0.018313793448817315,Class -1
-0.04046787443702124,0.2592629689185754,-0.22210621763630256,-0.10717067452534162,0.28149216649205105,-0.54800171261243,0.451231013881991,0.5876365065542525,0.5561364907188191,0.18847592501279417,Class -1
0.17314401814254288,0.2592629689185754,-0.3217901331334472,0.08146283197699646,0.17742432525486843,-0.54800171261243,0.6818910822396176,0.43744030076306595,0.8354122577116443,0.3952656434744056,Class -1
-0.04046787443702124,0.2592629689185754,-0.23814289494833657,-0.10717067452534162,0.28149216649205105,-0.54800171261243,0.451231013881991,0.574777731040059,0.5561364907188191,0.18847592501279417,Class -1
-0.048880577720280705,0.2592629689185754,-0.31245205603237025,-0.10717067452534162,0.2697979144383961,-0.54800171261243,0.44911963096581003,0.6181297502674401,0.5561364907188191,0.18847592501279417,Class -1
-0.04046787443702124,0.2592629689185754,-0.2683164451484501,-0.10717067452534162,0.28149216649205105,-0.54800171261243,0.451231013881991,0.3226997656103613,0.5561364907188191,0.18847592501279417,Class -1
-0.2540795671554856,0.2592629689185754,-0.1654550166690763,-0.29580439778725875,0.38556000772923427,-0.54800171261243,0.21523038209098838,0.3856623527465701,0.2768606809840583,-0.018313793448817315,Class -1
0.23716072738220315,0.2592629689185754,-0.0538153384723548,-0.04551167813853678,-0.06579446066709081,-0.54800171261243,0.2830954223219848,0.8454483023186187,0.3755945531125091,-0.018313793448817315,Class -1
0.20935849956026573,0.2592629689185754,-0.4118860944828562,-0.010150387422305377,0.06166223196402971,-0.54800171261243,0.46252495525040566,0.5111191918613023,0.6554687072091427,-0.2251035119104288,Class -1
0.20935849956026573,0.2592629689185754,-0.41261725388915005,-0.010150387422305377,0.06166223196402971,-0.54800171261243,0.46252495525040566,0.6469564342924399,0.6554687072091427,-0.2251035119104288,Class -1
-0.4592787564517902,0.2592629689185754,-0.2975119572060058,-0.4844379042895969,0.5013223788493743,-0.54800171261243,-0.023778288289473228,0.5580136369763808,-0.0024152997184466204,-0.2251035119104288,Class -1
0.20935849956026573,0.2592629689185754,-0.42218213175509667,-0.010150387422305377,0.06166223196402971,-0.54800171261243,0.46252495525040566,0.5381445139653317,0.6554687072091427,-0.2251035119104288,Class -1
-0.012665646615083832,0.2592629689185754,-0.4948755247838333,-0.14253196524157302,0.1540357516902324,-0.54800171261243,1.0395315233329907,0.8325134440454075,0.563573502096571,-0.018313793448817315,Class 0
-0.7720103621508233,1.1716593831348976,0.2883435984375563,-0.988679795901091,1.6706386751286184,-0.54800171261243,-0.641754462840113,-1.3597583779473805,-0.846226514476946,-0.6386829488336517,Class 0
-0.21786488587666297,0.2592629689185754,-0.224004737070088,-0.3874176171865606,0.2697979144383961,-0.54800171261243,-0.0012922494595933713,0.5390841833936121,0.09691713048155678,-0.6386829488336517,Class 0
-0.28077006761313456,2.08405579735122,0.32407890733765476,-0.7383873580398218,2.3535176773932474,-0.54800171261243,-0.251368635558257,-1.343131295989153,-0.5936216300557265,-0.2251035119104288,Class 0
-0.48896772301542935,-0.19693523818958572,4.116980695517446,-0.47307818502122223,-0.7369787941341113,1.2970162805417218,-0.7535136621083943,-0.6794877497036195,-1.7356434604167446,-1.6726315411417092,Class 0
1.7514910379843518,-1.565529859514069,-0.7558786052817493,2.2886233166901615,-1.9407877371374527,3.1048223822509358,-1.3781970741515612,0.788231226272612,-0.6301660708079214,1.6360039542440745,Class -1
0.1647313148592834,0.2592629689185754,-0.5107265210164131,0.08146283197699646,0.1657300732012129,0.4839149727787587,0.5074345031237023,0.31053078606485307,0.6175992664413718,-0.018313793448817315,Class 0
-0.012665646615083832,0.2592629689185754,-0.4541561673473345,-0.14253196524157302,0.1540357516902324,-0.54800171261243,1.0395315233329907,1.1538265623329689,0.563573502096571,-0.018313793448817315,Class -1
-0.2540795671554856,0.2592629689185754,-0.19515724318336639,-0.29580439778725875,0.38556000772923427,-0.54800171261243,0.21523038209098838,0.15621379913899747,0.2768606809840583,-0.018313793448817315,Class -1
0.048786444999668915,1.1716593831348976,0.8109100686884312,-0.17789368947696294,1.2075899546786384,-0.54800171261243,0.5190548759609261,-0.16952616764782716,-0.01874267652329359,-0.018313793448817315,Class -1
0.42297039213982984,0.2592629689185754,-0.5005269115481222,0.17848311908003234,-0.04240553981582788,-0.54800171261243,0.6822132207872238,0.5998204816642972,0.9347443032342239,-0.018313793448817315,Class -1
0.5023591679979168,-2.4779262737303913,-0.7992884804887149,1.2048254205718472,-2.2880743642965946,3.1048223822509358,-1.8561476486906234,-0.3107635496406811,-1.1732450667084515,0.3952656434744056,Class -1
0.378343257404122,0.2592629689185754,-0.6121446057046983,0.2700965552389136,0.06166223196402971,0.4839149727787587,0.7337745370922463,0.22115627433818655,0.8968752898858128,0.18847592501279417,Class 0
0.1647313148592834,0.2592629689185754,-0.5107265210164131,0.08146283197699646,0.1657300732012129,0.4839149727787587,0.5074345031237023,0.31053078606485307,0.6175992664413718,-0.018313793448817315,Class 0
0.1647313148592834,0.2592629689185754,-0.5107265210164131,0.08146283197699646,0.1657300732012129,0.4839149727787587,0.5074345031237023,0.31053078606485307,0.6175992664413718,-0.018313793448817315,Class 0
0.1647313148592834,0.2592629689185754,-0.5107265210164131,0.08146283197699646,0.1657300732012129,0.4839149727787587,0.5074345031237023,0.31053078606485307,0.6175992664413718,-0.018313793448817315,Class 0
0.04037374171640945,1.1716593831348976,0.29689178137335376,-0.17789368947696294,1.195895633167658,-0.54800171261243,0.4864026348653778,0.4143583385880295,0.013822404504700845,-0.018313793448817315,Class 0
-0.7804228156077085,1.1716593831348976,0.3623348850784757,-0.988679795901091,1.6589444230749635,-0.54800171261243,-0.6438661281853203,-1.1590968885048216,-0.846226514476946,-0.6386829488336517,Class 0
-0.2540795671554856,0.2592629689185754,-0.1654550166690763,-0.29580439778725875,0.38556000772923427,-0.54800171261243,0.21523038209098838,0.3856623527465701,0.2768606809840583,-0.018313793448817315,Class -1
-0.012665646615083832,0.2592629689185754,-0.007991625294861148,-0.14253196524157302,0.1540357516902324,0.4839149727787587,0.7395013504622404,0.7987743709262526,0.1118339379149825,-0.2251035119104288,Class 0
-1.5141884582584377,-2.4779262737303913,-0.8956379482250871,-0.970551650391668,-1.7671444235578817,-0.54800171261243,-1.0224942656372766,-1.0791899448343987,-0.15637171039931605,-1.0522623857568747,Class 0
-0.6476530388343236,0.2592629689185754,0.16577572134658852,-0.673071410791935,0.6404733929914753,-0.54800171261243,-0.2639044738419222,-0.5918083681617847,-0.28169106671127175,-0.43189323037204025,Class 0
-0.04046787443702124,0.2592629689185754,-0.37080324545223536,-0.10717067452534162,0.28149216649205105,0.4839149727787587,0.27675748902448694,0.4265263710452513,0.33832349944854667,-0.2251035119104288,Class 0
0.19253354268121994,0.2592629689185754,-0.6068507728091244,0.04610154126076506,0.038273380570092407,-0.54800171261243,1.414486049951679,1.1924020996353095,0.8894806785085595,0.18847592501279417,Class -1
-0.2540795671554856,0.2592629689185754,-0.20315716364695774,-0.29580439778725875,0.38556000772923427,-0.54800171261243,0.21523038209098838,0.4871381272062584,0.2768606809840583,-0.018313793448817315,Class -1
-0.04046787443702124,0.2592629689185754,-0.22210621763630256,-0.10717067452534162,0.28149216649205105,-0.54800171261243,0.451231013881991,0.5876365065542525,0.5561364907188191,0.18847592501279417,Class -1
0.17314401814254288,0.2592629689185754,-0.3217901331334472,0.08146283197699646,0.17742432525486843,-0.54800171261243,0.6818910822396176,0.43744030076306595,0.8354122577116443,0.3952656434744056,Class -1
-0.04046787443702124,0.2592629689185754,-0.23814289494833657,-0.10717067452534162,0.28149216649205105,-0.54800171261243,0.451231013881991,0.574777731040059,0.5561364907188191,0.18847592501279417,Class -1
-0.04046787443702124,0.2592629689185754,-0.2683164451484501,-0.10717067452534162,0.28149216649205105,-0.54800171261243,0.451231013881991,0.3226997656103613,0.5561364907188191,0.18847592501279417,Class -1
-0.2540795671554856,0.2592629689185754,-0.1654550166690763,-0.29580439778725875,0.38556000772923427,-0.54800171261243,0.21523038209098838,0.3856623527465701,0.2768606809840583,-0.018313793448817315,Class -1
-0.4592787564517902,0.2592629689185754,-0.2975119572060058,-0.4844379042895969,0.5013223788493743,-0.54800171261243,-0.023778288289473228,0.5580136369763808,-0.0024152997184466204,-0.2251035119104288,Class -1
-0.7720103621508233,1.1716593831348976,0.2883435984375563,-0.988679795901091,1.6706386751286184,-0.54800171261243,-0.641754462840113,-1.3597583779473805,-0.846226514476946,-0.6386829488336517,Class 0
-0.21786488587666297,0.2592629689185754,-0.224004737070088,-0.3874176171865606,0.2697979144383961,-0.54800171261243,-0.0012922494595933713,0.5390841833936121,0.09691713048155678,-0.6386829488336517,Class 0
0.3692616392577725,0.23531759841655503,-0.460148207278214,0.264313902781671,0.042201090283757375,-0.5430037462018814,0.8885488243269706,0.5680269982644902,1.0747361746034834,0.5803470064562343,Class -2
0.6811432436598753,0.046883232577639204,-0.35365245667008055,0.4108398008867362,-0.4482652000167215,-0.503673027515509,0.7854876391147821,0.5157258727785791,0.8360923963460698,0.4095164821219592,Class -2
0.2293576944015665,0.2592629689185754,-0.34703248037664525,0.12123237235149063,0.11646481884172684,-0.54800171261243,0.702586465186404,0.7457922405800895,0.8696623633314616,0.4140021225622579,Class -2
0.24587459896430805,-0.3049502085984746,-0.5506257113581269,0.2058280643516866,-0.4366049495188495,-0.4302370486920631,0.6157620335020823,-0.20253326837388672,0.27989640825662127,0.16946573654468594,Class -2
0.5102564424902521,0.2592629689185754,-0.5395260615110274,0.386585182939218,-0.0026035725941668053,-0.54800171261243,1.037853825037788,0.5415049982475568,1.2871513365086404,0.7297558729012246,Class -2
0.5825698554717127,0.24396288925910534,-0.5887320661767131,0.45187240067281914,-0.053095262442857664,-0.5448082233235381,1.106880857433122,0.48574453157186076,1.3637528461924304,0.7915066783833042,Class -2
0.49765685211095734,0.2592629689185754,-0.3280852145742967,0.28633730721768225,-0.08806197567476097,-0.54800171261243,0.797270894206224,0.7955542465128124,1.011853130543516,0.49178741075748295,Class -2
0.5620363684882793,0.2592629689185754,-0.5713857560469463,0.4323105023452738,-0.027829850028483562,-0.54800171261243,1.090278910205289,0.5183234374846263,1.3548484003282248,0.7798821965387847,Class -2
0.26771714743176034,-0.03242328652592435,-0.4801300139359469,0.199656206794621,-0.17540019072491927,-0.4871198771441796,0.7124628582594579,0.20424563610964253,0.6280212179905393,0.3376189055770866,Class -2
